,age,duration,campaign,pdays,cons.conf.idx,job,marital,education,default,housing,loan,contact,day_of_week,poutcome,y,month_integer
4045,57,546,12,999,-36.4,5,1,0,0,2,0,1,1,1,0,5
37428,35,305,3,999,-31.4,1,2,2,0,0,0,0,4,0,0,8
30676,33,145,1,999,-46.2,3,1,2,1,2,0,0,3,0,0,5
10848,31,371,2,999,-41.8,9,1,5,0,0,0,1,4,1,1,6
1507,44,116,2,999,-36.4,1,1,2,1,0,0,1,2,1,0,5
23671,39,23,17,999,-36.1,9,0,5,0,2,0,0,2,1,0,8
9916,52,134,2,999,-41.8,1,0,3,0,0,0,1,4,1,0,6
18929,57,91,1,999,-36.1,0,1,3,0,2,0,0,1,1,0,8
23398,43,78,7,999,-36.1,9,1,5,0,2,0,0,4,1,0,8
8911,36,267,11,999,-41.8,1,1,3,0,2,0,1,2,1,0,6
37781,49,109,2,999,-31.4,9,0,3,0,0,0,0,3,1,0,8
11761,30,13,10,999,-41.8,0,0,3,0,0,0,1,0,1,0,6
29260,31,246,2,999,-47.1,0,1,3,0,0,0,0,0,1,0,4
24850,51,104,2,1,-42.0,0,1,6,0,0,0,0,3,2,0,11
8883,31,590,3,999,-41.8,1,2,0,0,0,0,1,2,1,1,6
1464,57,185,2,999,-36.4,7,0,3,1,0,2,1,2,1,0,5
23705,30,22,5,999,-36.1,9,1,5,0,2,2,0,2,1,0,8
13422,46,60,1,999,-42.7,9,1,6,0,0,0,1,4,1,0,7
5093,36,90,1,999,-36.4,9,1,5,1,0,0,1,0,1,0,5
39484,66,476,1,999,-34.6,5,0,0,0,2,0,0,4,1,1,4
348,33,130,3,999,-36.4,2,1,6,0,2,0,1,1,1,0,5
18043,29,38,1,999,-42.7,0,2,3,0,0,0,1,4,1,0,7
2423,48,82,1,999,-36.4,0,1,3,0,0,0,1,3,1,0,5
5494,48,80,1,999,-36.4,0,2,6,0,0,0,1,1,1,0,5
10299,43,1395,2,999,-41.8,1,1,2,1,2,0,1,1,1,1,6
15899,46,306,1,999,-42.7,7,1,3,0,0,2,0,1,1,0,7
28482,24,450,1,999,-47.1,7,2,3,0,0,0,0,3,1,1,4
17533,55,136,3,999,-42.7,6,1,7,1,0,0,0,1,1,0,7
38148,61,117,1,3,-29.8,5,1,3,0,2,0,0,4,2,1,9
9034,47,323,3,999,-41.8,0,1,7,1,2,2,1,2,1,0,6
10227,35,513,2,999,-41.8,2,1,6,0,0,0,1,1,1,1,6
37230,41,142,1,4,-31.4,7,2,6,0,2,0,0,0,2,1,8
3132,35,104,1,999,-36.4,1,2,7,0,0,0,1,2,1,0,5
4317,53,186,1,999,-36.4,4,1,6,1,2,0,1,3,1,0,5
4174,30,220,3,999,-36.4,9,2,5,0,2,0,1,1,1,0,5
1330,59,166,1,999,-36.4,1,1,1,0,2,0,1,2,1,0,5
4010,29,238,3,999,-36.4,7,1,2,0,2,0,1,1,1,0,5
20606,32,224,1,999,-36.1,0,1,6,0,2,2,0,4,1,0,8
21705,40,105,5,999,-36.1,0,0,6,1,0,0,1,3,1,0,8
28353,33,171,2,999,-47.1,0,2,6,0,0,0,0,4,1,0,4
16854,57,164,2,999,-42.7,6,1,0,0,2,2,0,2,1,0,7
39926,43,185,1,999,-39.8,4,1,6,0,0,0,0,2,1,0,6
34263,24,17,7,999,-46.2,1,2,2,1,2,2,0,2,1,0,5
36876,26,181,2,999,-40.8,6,2,6,0,2,0,0,4,1,0,6
19225,53,115,1,999,-36.1,4,1,6,0,2,0,0,4,1,0,8
21317,41,135,3,999,-36.1,6,1,6,0,0,0,0,1,1,0,8
33108,49,97,3,999,-46.2,0,1,3,0,0,0,0,3,0,0,5
28978,34,122,1,999,-47.1,9,0,5,0,2,0,0,0,0,0,4
2824,34,189,1,999,-36.4,4,1,6,0,2,0,1,4,1,0,5
3198,52,191,1,999,-36.4,1,1,0,1,1,1,1,2,1,0,5
29900,46,58,4,999,-47.1,2,1,7,0,2,0,0,1,1,0,4
22070,49,66,3,999,-36.1,0,1,6,0,0,0,0,4,1,0,8
8459,47,203,9,999,-41.8,0,1,6,0,2,0,1,3,1,0,6
26624,30,178,4,999,-42.0,7,1,3,1,0,2,0,2,1,0,11
18026,59,81,1,999,-42.7,5,1,3,1,2,0,0,4,1,0,7
9163,50,81,5,999,-41.8,7,1,7,1,0,0,1,0,1,0,6
10340,44,73,2,999,-41.8,4,0,2,1,2,0,1,1,1,0,6
31772,34,69,1,999,-46.2,9,1,6,0,2,0,0,2,1,0,5
4449,36,324,1,999,-36.4,6,1,1,1,2,2,1,3,1,0,5
15825,35,580,3,999,-42.7,2,2,6,0,2,0,0,1,1,0,7
31425,30,402,2,999,-46.2,4,2,3,0,0,2,0,4,1,0,5
9273,51,18,2,999,-41.8,1,1,0,0,2,2,1,0,1,0,6
32695,35,90,1,999,-46.2,9,1,5,0,2,0,0,1,0,0,5
13657,34,111,1,999,-42.7,7,2,3,0,0,0,0,2,1,0,7
19161,43,56,2,999,-36.1,2,1,5,0,0,0,0,3,1,0,8
28300,39,120,1,999,-47.1,1,1,2,1,2,2,0,4,0,0,4
751,36,249,3,999,-36.4,1,1,0,0,2,0,1,3,1,0,5
184,54,102,1,999,-36.4,1,1,0,1,0,0,1,1,1,0,5
31863,32,178,1,999,-46.2,0,1,6,0,2,2,0,2,1,0,5
12145,35,140,1,999,-42.7,1,1,7,0,2,0,1,3,1,0,7
4058,58,159,3,999,-36.4,5,1,0,1,0,0,1,1,1,0,5
1133,52,22,2,999,-36.4,1,1,2,1,0,0,1,4,1,0,5
11900,39,9,19,999,-41.8,0,1,3,0,2,2,1,0,1,0,6
29082,36,117,1,999,-47.1,0,0,3,0,2,0,0,0,1,0,4
13917,35,93,2,999,-42.7,0,1,3,1,0,2,0,0,1,0,7
32025,50,251,2,999,-46.2,1,1,0,0,0,0,0,2,1,0,5
29453,29,354,1,999,-47.1,9,2,6,0,0,0,0,1,1,0,4
32622,32,197,1,999,-46.2,1,1,2,0,2,0,0,1,1,0,5
30304,21,97,2,999,-47.1,0,2,3,0,0,0,0,2,1,0,4
25218,32,203,2,999,-42.0,8,2,6,0,2,0,0,3,1,0,11
17828,55,394,3,999,-42.7,5,1,3,0,2,2,0,3,1,0,7
12266,29,178,1,999,-42.7,1,0,3,0,2,0,1,2,1,0,7
23599,41,12,13,999,-36.1,0,1,6,0,0,0,0,2,1,0,8
927,49,49,3,999,-36.4,1,1,2,0,2,0,1,4,1,0,5
10078,59,309,5,999,-41.8,7,1,3,0,0,0,1,2,1,0,6
27401,33,41,2,999,-42.0,9,2,3,0,2,0,0,0,0,0,11
19177,51,507,2,999,-36.1,0,1,6,1,2,0,0,3,1,0,8
29055,36,235,1,999,-47.1,1,0,1,1,2,0,0,0,1,0,4
12252,54,154,1,999,-42.7,0,0,7,1,0,0,1,2,1,0,7
29979,19,396,3,999,-47.1,8,2,7,0,2,0,1,3,1,1,4
619,41,241,3,999,-36.4,0,1,2,0,2,0,1,3,1,0,5
32922,32,200,2,999,-46.2,1,1,0,0,2,0,0,1,1,0,5
377,38,189,1,999,-36.4,0,2,6,0,0,0,1,3,1,0,5
36435,27,112,2,999,-40.8,6,2,6,0,2,0,0,3,1,0,6
912,46,69,1,999,-36.4,0,1,5,0,0,0,1,4,1,0,5
17400,38,319,2,999,-42.7,0,1,3,0,2,0,0,1,1,0,7
38877,27,116,1,4,-30.1,0,1,3,0,0,0,0,1,0,0,11
23325,57,125,1,999,-36.1,1,1,0,1,0,0,0,4,1,0,8
11181,39,26,1,999,-41.8,4,1,0,1,2,0,1,2,1,0,6
34228,32,630,3,999,-46.2,1,1,1,1,0,0,1,4,0,0,5
20428,31,174,2,999,-36.1,10,2,6,0,2,0,0,3,1,0,8
28833,44,804,2,999,-47.1,0,2,3,0,2,0,0,2,0,0,4
28980,34,185,1,999,-47.1,9,0,5,0,0,0,0,0,1,0,4
32226,45,763,1,999,-46.2,9,2,6,0,0,0,0,0,1,0,5
14548,30,135,5,999,-42.7,1,2,1,0,2,0,1,3,1,0,7
7626,29,170,2,999,-36.4,4,2,6,0,0,0,1,0,1,0,5
13134,31,679,1,999,-42.7,7,1,2,0,0,0,0,4,1,1,7
25460,30,242,1,999,-42.0,9,1,5,1,2,0,0,4,1,0,11
26147,30,209,3,999,-42.0,1,1,0,0,0,0,0,4,1,0,11
27710,28,56,2,999,-50.0,9,2,6,0,0,0,0,1,1,0,3
26323,50,217,1,999,-42.0,2,1,0,1,2,0,0,2,1,0,11
18549,27,83,1,999,-42.7,1,2,0,0,0,2,0,2,1,0,7
8808,23,202,1,999,-41.8,7,2,5,1,0,0,1,2,1,0,6
15007,34,94,2,999,-42.7,2,1,5,0,2,0,0,2,1,0,7
8,24,380,1,999,-36.4,9,2,5,0,2,0,1,1,1,0,5
17216,39,743,13,999,-42.7,0,1,6,0,0,0,0,0,1,1,7
8559,40,73,10,999,-41.8,0,1,3,0,2,2,1,4,1,0,6
19523,38,235,1,999,-36.1,7,2,3,0,2,0,0,2,1,0,8
29280,26,378,1,999,-47.1,9,2,5,0,2,0,0,0,1,1,4
14293,45,99,2,999,-42.7,10,1,3,0,2,0,0,1,1,0,7
32069,39,143,4,999,-46.2,1,1,2,1,1,1,1,0,1,0,5
16885,53,131,1,999,-42.7,1,1,7,0,0,0,0,2,1,0,7
14197,40,119,2,999,-42.7,7,1,1,0,0,0,0,1,1,0,7
19335,51,301,2,999,-36.1,0,1,3,0,0,0,0,4,1,0,8
38329,25,1580,2,999,-26.9,0,2,6,0,1,1,0,0,1,0,10
37252,59,378,2,999,-31.4,10,1,5,0,2,0,0,0,0,0,8
38384,35,123,2,999,-26.9,6,2,6,0,1,1,0,1,1,0,10
652,50,507,1,999,-36.4,1,1,0,1,2,0,1,3,1,0,5
22986,53,358,3,999,-36.1,0,1,6,1,2,0,0,1,1,0,8
34817,30,340,3,999,-46.2,1,2,2,0,2,0,0,2,0,0,5
15305,22,64,2,999,-42.7,0,2,3,0,2,0,0,0,1,0,7
39693,47,336,1,15,-40.0,7,0,6,0,2,2,0,3,0,1,5
8040,36,171,1,999,-41.8,3,1,3,0,2,0,1,1,1,0,6
28476,24,114,1,999,-47.1,7,2,3,0,2,0,0,3,1,0,4
20649,39,458,1,999,-36.1,9,1,5,0,0,0,0,4,1,0,8
11534,34,232,2,999,-41.8,1,1,2,0,2,0,1,0,1,0,6
2710,50,82,7,999,-36.4,4,0,3,1,0,0,1,4,1,0,5
32673,27,141,1,999,-46.2,6,1,6,0,2,0,0,1,1,0,5
20124,38,384,3,999,-36.1,9,0,3,0,2,0,0,1,1,1,8
33924,28,165,1,999,-46.2,0,1,3,0,2,2,0,4,0,0,5
25196,39,219,3,999,-42.0,7,1,2,0,2,0,0,3,1,0,11
2743,45,145,2,999,-36.4,1,1,2,1,0,2,1,4,1,0,5
31788,38,213,1,999,-46.2,1,2,0,0,0,2,0,2,1,0,5
9927,52,110,1,999,-41.8,10,1,7,0,2,0,1,4,1,0,6
36865,43,30,1,999,-40.8,0,1,6,0,2,0,1,3,1,0,6
18268,45,83,3,999,-42.7,11,2,3,0,2,0,0,4,1,0,7
40040,30,255,2,3,-40.3,0,2,6,0,2,0,0,3,2,0,7
14068,37,188,2,999,-42.7,0,2,6,0,0,0,0,0,1,0,7
14608,56,61,2,999,-42.7,4,1,0,1,2,0,0,3,1,0,7
29465,40,1550,1,999,-47.1,1,1,0,0,0,0,0,1,1,1,4
24404,45,188,1,999,-42.0,1,0,2,1,2,0,0,1,1,0,11
13129,53,815,1,999,-42.7,0,1,6,1,0,0,0,4,1,1,7
22440,29,164,1,999,-36.1,0,2,6,0,0,2,0,0,1,0,8
21306,54,725,4,999,-36.1,4,1,3,0,0,0,0,1,1,0,8
29597,43,178,4,999,-47.1,7,2,6,0,2,0,0,1,1,0,4
23638,44,18,10,999,-36.1,0,1,2,1,2,2,0,2,1,0,8
35934,46,195,1,999,-46.2,0,2,6,0,0,2,0,1,1,0,5
32505,35,348,4,999,-46.2,0,1,6,0,2,0,0,0,1,0,5
4774,56,136,1,999,-36.4,4,1,6,0,2,2,1,4,1,0,5
23112,32,24,12,999,-36.1,0,1,6,0,2,2,0,3,1,0,8
29328,33,446,2,999,-47.1,9,1,5,1,2,0,0,0,1,0,4
27758,38,195,1,999,-50.0,9,1,5,0,0,2,0,0,1,1,3
24667,53,536,2,999,-42.0,4,1,6,1,2,0,0,1,1,0,11
35230,53,221,4,999,-46.2,1,1,5,0,2,0,0,0,1,0,5
22835,54,140,2,999,-36.1,1,1,2,1,2,0,0,1,1,0,8
34874,33,306,4,999,-46.2,1,1,1,1,2,2,0,0,0,0,5
25957,32,434,1,999,-42.0,2,1,6,0,2,2,0,4,1,0,11
17827,26,65,1,999,-42.7,0,2,6,0,2,2,0,3,1,0,7
5038,45,78,9,999,-36.4,9,1,3,0,2,0,1,0,1,0,5
39988,33,286,2,999,-39.8,0,1,6,0,0,0,1,3,1,0,6
18298,42,54,10,999,-42.7,1,1,0,0,0,0,0,4,1,0,7
33751,36,61,1,999,-46.2,7,1,2,0,0,0,0,4,1,0,5
7661,45,136,8,999,-36.4,7,0,3,0,0,0,1,0,1,0,5
26532,39,281,2,999,-42.0,1,1,2,0,0,0,1,2,0,0,11
39975,76,295,1,9,-39.8,5,1,5,1,2,0,0,3,2,1,6
8197,48,183,4,999,-41.8,0,1,3,0,0,2,1,3,1,0,6
40581,44,10,1,999,-37.5,1,1,1,0,2,0,1,2,1,0,9
14440,46,231,3,999,-42.7,9,0,5,0,0,0,0,3,1,0,7
18622,25,81,3,999,-42.7,0,2,2,0,0,0,0,2,1,0,7
25177,51,110,5,999,-42.0,0,1,2,0,0,2,0,3,1,0,11
16071,59,196,1,999,-42.7,5,1,1,0,2,0,0,3,1,0,7
19842,29,104,1,999,-36.1,9,2,3,0,0,0,0,0,1,0,8
24495,45,554,2,999,-42.0,10,1,2,0,2,0,0,1,1,0,11
30325,30,69,1,999,-47.1,0,2,6,0,0,0,0,2,1,0,4
30987,38,351,2,999,-46.2,9,0,5,0,2,2,0,3,0,0,5
25763,52,134,1,999,-42.0,6,1,6,0,0,0,0,4,1,0,11
13140,51,199,2,999,-42.7,1,1,0,1,2,0,0,4,1,0,7
12371,40,304,3,999,-42.7,1,1,2,0,0,0,1,0,1,0,7
5767,35,341,12,999,-36.4,1,1,5,0,0,0,1,1,1,0,5
18212,36,153,3,999,-42.7,1,1,5,0,1,1,0,4,1,0,7
11161,51,152,2,999,-41.8,1,1,0,1,0,0,1,2,1,0,6
11374,44,189,2,999,-41.8,9,1,5,0,2,0,1,0,1,0,6
36845,38,318,3,999,-40.8,0,2,6,0,2,0,0,1,1,0,6
2234,47,24,12,999,-36.4,4,1,6,0,0,0,1,1,1,0,5
10328,42,91,1,999,-41.8,9,1,6,1,2,0,1,1,1,0,6
35670,53,82,4,999,-46.2,4,0,5,0,2,0,0,1,1,0,5
23138,32,128,1,999,-36.1,9,2,5,0,2,0,0,3,1,0,8
27177,57,105,1,999,-42.0,3,1,0,0,2,0,0,0,1,0,11
40825,60,618,1,999,-37.5,5,1,5,0,0,0,1,0,0,0,9
5345,49,114,4,999,-36.4,1,0,0,0,2,0,1,0,1,0,5
25356,58,233,2,999,-42.0,4,1,6,1,2,0,0,3,1,0,11
27483,32,101,3,999,-42.0,0,0,6,0,2,0,0,0,1,0,11
23535,40,262,4,999,-36.1,0,1,6,0,0,0,0,2,1,0,8
30151,46,364,1,999,-47.1,4,1,6,0,2,0,0,2,1,0,4
9173,33,330,1,999,-41.8,6,1,2,0,0,0,1,0,1,0,6
16453,39,55,1,999,-42.7,4,1,2,0,0,0,0,4,1,0,7
8654,37,42,16,999,-41.8,10,1,5,1,0,0,1,4,1,0,6
7152,46,311,3,999,-36.4,4,1,6,1,2,0,1,2,1,0,5
20214,35,163,1,999,-36.1,9,1,5,0,2,0,0,1,1,0,8
3760,28,109,1,999,-36.4,10,2,3,0,0,0,1,0,1,0,5
37546,45,126,3,999,-31.4,10,1,2,0,0,0,0,0,1,0,8
40984,44,95,3,999,-49.5,7,1,3,0,0,0,0,1,1,0,10
33023,44,72,2,999,-46.2,9,1,5,0,0,0,0,1,1,0,5
39118,27,1370,3,6,-33.0,9,2,6,0,2,0,0,3,2,1,12
36556,40,837,1,999,-40.8,2,1,1,0,0,0,0,4,1,1,6
27481,51,289,3,999,-42.0,4,1,6,0,2,0,0,0,1,0,11
37289,43,1529,1,999,-31.4,6,0,6,0,0,0,0,1,0,0,8
40357,30,592,3,999,-38.3,8,2,3,0,0,0,0,3,0,1,8
6896,36,333,3,999,-36.4,1,2,2,0,0,0,1,2,1,0,5
24735,50,336,1,999,-42.0,9,1,5,0,1,1,0,3,1,0,11
20341,37,204,1,999,-36.1,9,1,3,1,0,0,0,3,1,0,8
7830,34,101,1,999,-41.8,1,2,0,1,2,0,1,1,1,0,6
34928,41,64,1,999,-46.2,2,0,7,0,0,0,1,0,1,0,5
7965,33,171,2,999,-41.8,6,2,6,0,2,0,1,1,1,0,6
29958,42,178,5,999,-47.1,1,1,3,0,0,2,0,1,0,0,4
24460,54,62,1,999,-42.0,5,0,5,0,0,0,0,1,1,0,11
24743,34,41,1,999,-42.0,0,0,6,0,0,0,0,3,1,0,11
637,32,530,2,999,-36.4,0,2,6,0,0,0,1,3,1,0,5
5861,31,488,3,999,-36.4,0,0,3,0,0,0,1,1,1,0,5
774,38,92,2,999,-36.4,3,1,2,0,0,0,1,4,1,0,5
3241,50,587,1,999,-36.4,4,1,6,1,0,0,1,2,1,0,5
25143,50,66,1,999,-42.0,4,1,6,0,0,0,0,3,1,0,11
524,38,145,1,999,-36.4,0,1,3,0,0,0,1,3,1,0,5
17669,57,127,6,999,-42.7,0,1,5,0,1,1,0,1,1,0,7
25591,50,53,1,999,-42.0,2,1,0,1,2,0,1,4,1,0,11
25758,30,114,1,999,-42.0,0,0,3,0,2,0,0,4,1,0,11
30575,52,528,3,999,-46.2,1,1,0,1,0,0,0,1,1,0,5
21555,37,121,1,999,-36.1,6,2,6,0,2,0,0,3,1,0,8
14452,25,42,4,999,-42.7,1,1,2,1,0,0,0,3,1,0,7
11142,46,57,1,999,-41.8,7,1,2,0,0,0,1,2,1,0,6
534,41,358,1,999,-36.4,9,1,3,0,0,0,1,3,1,0,5
20323,48,40,4,999,-36.1,0,1,3,0,2,0,0,1,1,0,8
13012,34,117,3,999,-42.7,9,2,6,0,0,0,0,3,1,0,7
31072,34,653,1,11,-46.2,0,2,3,0,2,0,0,4,2,1,5
22478,56,115,1,999,-36.1,5,1,7,0,0,2,0,0,1,0,8
16537,28,529,1,999,-42.7,0,1,6,0,2,0,0,4,1,1,7
7999,33,71,4,999,-41.8,1,2,2,1,2,0,1,1,1,0,6
26386,57,302,4,999,-42.0,9,1,5,0,2,0,0,2,1,0,11
40652,42,638,1,14,-37.5,0,2,3,0,0,0,0,4,2,1,9
23601,57,327,5,999,-36.1,5,0,6,1,0,0,0,2,1,0,8
24257,42,176,1,999,-42.0,3,1,6,0,0,0,0,1,1,0,11
6713,28,72,3,999,-36.4,7,2,3,0,0,0,1,4,1,0,5
33480,45,291,1,999,-46.2,1,1,1,0,2,0,1,3,1,0,5
11237,43,176,2,999,-41.8,9,1,2,1,2,0,1,2,1,0,6
8315,38,1045,3,999,-41.8,1,1,1,1,0,0,1,3,1,1,6
31337,33,353,2,999,-46.2,1,1,2,0,0,0,0,4,1,0,5
30858,31,11,9,999,-46.2,10,2,6,0,2,0,0,3,1,0,5
8734,33,128,1,999,-41.8,9,0,5,0,0,0,1,4,1,0,6
13306,33,494,1,999,-42.7,0,2,6,0,2,0,0,4,1,0,7
31479,41,17,3,999,-46.2,1,1,0,1,0,2,0,4,0,0,5
9975,40,105,3,999,-41.8,1,1,0,1,0,0,1,4,1,0,6
11032,36,130,6,999,-41.8,1,1,7,0,2,2,1,4,1,0,6
39074,43,2062,2,8,-33.0,4,1,7,0,2,0,1,1,2,1,12
1867,34,154,3,999,-36.4,0,1,6,0,2,0,1,0,1,0,5
29551,35,19,5,999,-47.1,1,1,3,1,2,0,0,1,1,0,4
15659,48,88,4,999,-42.7,7,0,3,0,0,2,0,1,1,0,7
37052,44,188,2,999,-33.6,9,1,5,0,2,0,0,4,1,0,7
19323,46,1044,2,999,-36.1,1,1,2,0,0,0,0,4,1,1,8
853,31,298,1,999,-36.4,1,1,1,1,2,0,1,4,1,0,5
22354,59,196,3,999,-36.1,5,1,0,1,2,0,0,2,1,0,8
31435,32,103,3,999,-46.2,9,0,2,0,2,2,0,4,0,0,5
4031,50,272,1,999,-36.4,10,1,0,1,2,0,1,1,1,0,5
39915,36,339,1,6,-39.8,1,2,3,0,0,0,0,4,2,1,6
3605,54,370,1,999,-36.4,1,0,7,1,2,0,1,0,1,0,5
34742,47,16,8,6,-46.2,1,0,2,0,0,0,0,2,0,0,5
39435,33,143,1,999,-34.6,0,2,6,0,2,0,0,1,1,0,4
22492,54,150,1,999,-36.1,1,1,7,1,2,2,0,0,1,0,8
32633,23,285,1,999,-46.2,1,2,2,0,0,0,0,1,1,0,5
28477,24,114,1,999,-47.1,7,2,3,0,2,0,0,3,1,0,4
23423,33,106,7,999,-36.1,6,1,0,0,0,0,0,4,1,0,8
24554,39,501,1,999,-42.0,9,1,5,0,2,2,0,1,1,0,11
22910,57,101,3,999,-36.1,0,1,7,0,2,0,0,1,1,0,8
40979,56,170,5,999,-49.5,9,0,5,0,2,2,0,1,1,0,10
29799,39,72,1,999,-47.1,0,2,6,0,2,0,0,1,0,0,4
34093,31,1298,2,999,-46.2,7,2,3,0,0,0,0,4,1,1,5
23167,35,300,2,999,-36.1,9,2,5,0,2,0,0,3,1,0,8
31684,34,273,1,999,-46.2,1,1,0,0,0,0,0,2,1,0,5
40805,33,272,2,999,-37.5,0,1,6,0,2,0,0,2,1,1,9
23004,38,122,2,999,-36.1,0,1,6,0,0,0,0,3,1,0,8
26749,30,186,1,999,-42.0,7,1,3,0,0,0,0,2,1,0,11
33502,41,897,4,999,-46.2,1,1,1,0,0,0,0,3,1,1,5
16252,23,211,1,999,-42.7,1,2,2,0,2,0,0,3,1,0,7
33034,36,219,2,999,-46.2,9,1,6,0,2,0,0,1,1,0,5
15561,24,191,3,999,-42.7,1,2,2,0,0,0,0,0,1,0,7
24640,43,507,2,999,-42.0,0,2,6,0,0,0,0,1,1,0,11
28057,32,48,2,999,-47.1,1,1,2,0,2,0,0,0,1,0,4
37129,64,248,1,999,-31.4,10,1,6,0,2,0,0,3,0,0,8
15996,44,156,20,999,-42.7,1,1,5,1,0,0,0,3,1,0,7
36513,57,467,1,999,-40.8,2,1,0,0,2,0,0,4,1,0,6
19912,30,445,1,999,-36.1,9,2,5,0,2,0,0,0,1,0,8
40923,20,137,3,999,-49.5,8,2,7,0,0,0,0,1,0,0,10
39873,37,126,3,2,-39.8,10,1,6,0,2,0,1,3,2,0,6
24492,55,277,3,999,-42.0,1,1,2,0,2,0,0,1,1,0,11
34557,24,175,1,999,-46.2,9,2,5,0,0,0,0,2,0,0,5
21611,30,124,1,999,-36.1,9,1,3,0,2,0,0,3,1,0,8
26152,52,323,2,999,-42.0,9,1,2,0,2,2,0,4,1,0,11
3219,39,651,23,999,-36.4,1,1,2,0,0,0,1,2,1,1,5
15028,49,205,1,999,-42.7,7,2,3,0,2,2,0,2,1,0,7
22712,35,176,4,999,-36.1,0,2,6,0,2,0,0,0,1,0,8
17251,33,270,1,999,-42.7,9,2,3,0,2,0,0,0,1,0,7
7029,47,146,1,999,-36.4,0,1,2,0,2,0,1,2,1,0,5
6632,27,591,2,999,-36.4,0,2,7,0,2,0,1,4,1,0,5
18855,53,144,1,999,-36.1,1,1,0,1,2,0,0,1,1,0,8
24969,54,172,1,999,-42.0,5,1,3,0,0,0,0,3,1,0,11
24042,26,251,1,999,-40.4,0,2,6,0,2,0,1,1,1,1,10
34459,42,72,1,999,-46.2,7,0,3,0,0,0,0,2,1,0,5
16745,32,357,7,999,-42.7,9,1,6,0,2,0,0,2,1,0,7
33944,29,427,1,999,-46.2,1,2,2,0,2,0,0,4,1,0,5
32567,27,88,2,999,-46.2,0,1,3,0,0,0,0,1,1,0,5
26456,38,186,1,999,-42.0,4,2,6,0,2,2,0,2,1,0,11
5466,37,427,2,999,-36.4,7,1,3,0,0,0,1,0,1,0,5
4810,51,39,2,999,-36.4,1,1,2,0,2,2,1,4,1,0,5
40303,53,99,6,999,-40.3,0,1,3,0,2,0,0,2,1,0,7
34935,55,95,1,999,-46.2,7,1,3,0,0,0,0,0,1,0,5
36068,36,161,2,999,-46.2,7,1,3,0,2,0,0,3,1,0,5
291,31,286,2,999,-36.4,0,1,3,0,2,2,1,1,1,0,5
21965,58,329,2,999,-36.1,0,0,5,0,0,0,0,4,1,0,8
35971,27,115,2,3,-46.2,4,2,6,0,2,0,0,1,2,0,5
16941,54,823,1,999,-42.7,9,1,1,0,2,0,0,2,1,0,7
22698,31,109,1,999,-36.1,9,2,5,0,0,0,0,0,1,0,8
21415,31,162,1,999,-36.1,9,2,5,0,2,0,0,3,1,0,8
23429,32,97,4,999,-36.1,10,1,6,0,2,0,0,4,1,0,8
14015,40,260,2,999,-42.7,9,2,5,0,0,0,0,0,1,0,7
21675,32,220,1,999,-36.1,0,2,6,0,2,2,0,3,1,0,8
28900,42,434,1,999,-47.1,1,1,7,0,2,0,0,0,1,0,4
38627,50,117,5,999,-30.1,0,1,3,0,0,0,1,1,1,0,11
7992,41,56,3,999,-41.8,0,1,3,0,0,0,1,1,1,0,6
5426,55,129,6,999,-36.4,0,1,3,0,0,0,1,0,1,0,5
23612,53,51,7,999,-36.1,3,1,0,1,2,0,1,2,1,0,8
29619,37,190,1,999,-47.1,9,2,6,0,0,0,0,1,1,0,4
23389,37,107,4,999,-36.1,9,1,6,0,0,0,0,4,1,0,8
18055,41,47,1,999,-42.7,1,1,1,0,2,2,1,4,1,0,7
8985,43,189,2,999,-41.8,0,1,7,0,2,0,1,2,1,0,6
20390,46,106,1,999,-36.1,7,1,6,0,0,0,0,3,1,0,8
5346,49,319,2,999,-36.4,9,1,7,0,2,0,1,0,1,0,5
9737,38,166,3,999,-41.8,4,1,1,1,2,0,1,1,1,0,6
18163,35,436,2,999,-42.7,7,1,3,0,2,0,0,4,1,0,7
8744,35,74,1,999,-41.8,7,0,3,0,2,0,1,2,1,0,6
20295,45,38,2,999,-36.1,2,1,6,1,2,2,0,1,1,0,8
8173,32,206,1,999,-41.8,4,1,3,0,0,0,1,3,1,0,6
7569,53,422,9,999,-36.4,3,0,0,0,2,0,1,0,1,0,5
8777,55,221,1,999,-41.8,3,0,6,0,2,0,1,2,1,0,6
15360,27,149,1,999,-42.7,0,2,6,0,0,0,0,0,1,0,7
29538,42,144,1,999,-47.1,4,2,6,1,0,2,0,1,1,0,4
26791,39,279,1,999,-42.0,2,1,6,0,0,0,0,2,1,0,11
20819,34,209,3,999,-36.1,0,2,6,0,2,0,0,4,1,0,8
32413,35,226,5,999,-46.2,9,1,5,0,2,0,0,0,1,0,5
19017,52,422,1,999,-36.1,0,1,7,0,0,0,0,3,1,0,8
26183,47,97,2,999,-42.0,6,2,5,0,2,0,0,2,1,0,11
22114,49,189,1,999,-36.1,1,1,3,1,0,0,0,2,1,0,8
8769,31,56,1,999,-41.8,7,2,5,0,0,0,1,2,1,0,6
30163,57,41,1,999,-47.1,5,1,6,0,2,2,1,2,1,0,4
12907,49,604,1,999,-42.7,4,1,6,0,2,0,0,3,1,0,7
37220,25,255,1,999,-31.4,0,2,6,0,2,0,0,0,1,1,8
26491,44,39,1,999,-42.0,6,1,6,0,0,0,1,2,1,0,11
8198,46,117,1,999,-41.8,9,1,5,0,0,0,1,3,1,0,6
38956,31,107,1,999,-30.1,1,1,1,0,2,0,0,1,0,0,11
